trackId,accountNo,characterName,character,kart,license,pet,flyingPet,partsEngine,partsHandle,partsWheel,partsKit,rankinggrade2,matchRank,matchRetired,matchWin,matchTime,matchId,date
140b554399a7fd162fbb6431604a5896eb0dc29515998dd5f7562042c87c29fc,1946784053,¿·≈©∏Æ∆Æ,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,faf963e754c62f90d61f127d4c7f17d04947cce93acd961ededf03a21427cb9b,,875fb610637b0d48341b73c0bdb078fa90954c477ea9f2b5892c9f424b9c5a37,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,0.0,0.0,0.0,0.0,3,99,1,1.0,,009a000102642bb2,2022-10-08
140b554399a7fd162fbb6431604a5896eb0dc29515998dd5f7562042c87c29fc,1107370855,√÷∞≠∑‘µ•LJY,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,0244098d9cda71d7e7055dd94fa853a8ba683f16dd30d3730e52247560b6dc19,,ac4bf7f09a27adb53bd4f5555872db19df0b58e4ed878cb413206429cba236f3,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,23.0,1.0,3.0,4.0,2,3,0,1.0,112385.0,009a000102642bb2,2022-10-08
140b554399a7fd162fbb6431604a5896eb0dc29515998dd5f7562042c87c29fc,352961046,∞°≤˚ª˝∞¢≥™∏È,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,1f17ea594f55314c9764df7d8a65eb159e78e72a16cb631ea463b09b297f94a6,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,4,1,0,1.0,106507.0,009a000102642bb2,2022-10-08
140b554399a7fd162fbb6431604a5896eb0dc29515998dd5f7562042c87c29fc,1459930138,ø™ªÁ¿««‚±‚,48357251a360710371aa5c9f0952ea10ab454feae1d53fcd147980068b33181b,1f17ea594f55314c9764df7d8a65eb159e78e72a16cb631ea463b09b297f94a6,,87d9b446e122b6601b4a36590360c1f7b4dc263aaa2152c9ef75177373eaa409,5dfce235da352c433ddf129d0d626af2c23010744efaeb4129b32e81ae1f8460,,,,,1,2,0,1.0,106993.0,009a000102642bb2,2022-10-08
78b3e43cada66683a9ffa6e9a932a68ca76c36893272338aa89f6cb5f27a0b23,1024010883,gyalsdl79,90e089c7b450e57c6bcbc63735b51694dbfe8f86a63ef021da02e950bd75ddbe,acaf3a27f405643ffb0a417a04896d0942dc12694c4390c2f8530fe70f68ccb5,,d4ec02c4c5b1fd7923a2c14eb2d13e0e653db7993268b8334e16312a4566fa1c,7f9ba8cab61b5bfeaeb76e90a6f59b459289143c430cab9c4ddd39613dbc3703,0.0,0.0,0.0,0.0,0,1,0,1.0,130042.0,026a00060251606b,2022-10-08
ab811beafbd17e6ca2c3f9333517b3060a3b6fe54a1a16e77f8eb8a359dac281,1208596710,lupinpatran7,ff9500e97de303feb631169db317e67614d528dccad7a2103665a840ad4ea23e,0cbfaabef3110eb016a75fba3e00fbe4ae3cafc0a68f5b7aa83bda3665305b6f,,f28ff31b31a0129c01614140e705ce9b276948a69a004fb75d09ca5fea81393c,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,0.0,0.0,0.0,0.0,0,2,0,0.0,140925.0,012500090264d168,2022-10-08
ab811beafbd17e6ca2c3f9333517b3060a3b6fe54a1a16e77f8eb8a359dac281,1846130144,Ragingames,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,1d4423326e3d0e8b12d5d01ede67c076b5cc753e43d4b374b27c1313da685b6d,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,1,0,1.0,133177.0,012500090264d168,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,1192055899,¬¯«—∂Û∏Ì4647,ff9500e97de303feb631169db317e67614d528dccad7a2103665a840ad4ea23e,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,b78e101e94f4b12073bb78edb6b9ce0bcd1802231a02f82875a51727f177a87f,3928373ef192c4307ee06dcad142735caa60202fb019ae46bae73426b29e2ea8,,,,,0,3,0,0.0,102274.0,02e5000d0261a98c,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,1325863516,«—∞‹øÔø°¥´,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,d330a211c3b0e13e440465cd847a8825901160dcd86def1cf81863bb6d85d15d,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,92714.0,02e5000d0261a98c,2022-10-08
929803c3549892072d76bea9fbe5811424146ac8a5ba3ffd91741c50ff06a9a8,2030873079,ºıæœ,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,2,1,0,1.0,92514.0,02e5000d0261a98c,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,1376595500,≥™±Ë¿Ã¥Ÿ,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,,,,,,,,,1,99,1,0.0,,02d6000b0263c74b,2022-10-08
defe560d53c3def551cc91a61443ac19709c0e58d102c1167c54a3f304422c6b,1057841331,≥™≥¶¿Ã∂Û≤ø,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,,,,,,,,,0,1,0,1.0,126390.0,02d6000b0263c74b,2022-10-08
973116ef458e79c7a89e3c4a052472e47e06d65fc84d9ca9881a08ef36b529fc,403224306,»÷πŸø°ø‰,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,e1fb0463c8aea8aa78fe4f3e06f9a68d62bb19aa7c3c64da215ceb33b0dd24fb,,,,,4,1,0,1.0,54060.0,4c91000b0264da90,2022-10-08
0e324e952312814d287d63fa6f6bdee65fca748fbae2acdfad95e6f4dbded102,285893642,±◊≥…¥ﬁ∏Æ¿⁄11,a9a9d5571e670cf69ed1e0a80677ac5df32f5663b7796dbb1695cd0f8bf4b3ed,5dae1a3dd645b7e8ee1e61b51c7f4111d9861b08ed0cdc68c2b0cdcbd8ac7d94,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,1,0,1.0,81751.0,0264000d0261da31,2022-10-08
caf2382bb9c0cf432379d97e5658cd0f1f7ad0008bac0a0bceb6986209143b36,302625455,≈ª√‚«ÿ≈ª√‚,fea2dd1131f781be5940cf0f9fd2d88a209f0ab072b9dc4346d584e715384bb2,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,b5e59da7e51a056fca10406d710af9898b1f29e4182036c10848396908403f23,5fd097a2e878b1c5f32b5a80d8a1c634c4e6c627480214b1402dd375689c4ecc,,,,,2,99,1,0.0,,0031000d0261d0f9,2022-10-08
73103a17062d7007e64739fefc2aee4ba0d98baa53c1f9b7bd5320202b0eff75,285917419,«œ¥√¿Ã«∞πŸ,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,4aa08d745084e292cfc62138ecae959fd4f580526f69cbbe5d2c7b92e2a2690c,,fab5343f3d67227ec4f123d74a17dc2dc34d512165102523bcc62599f1c5b003,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,0.0,0.0,0.0,0.0,4,1,0,1.0,87013.0,03b5000b02644c1b,2022-10-08
1c5787c05fa0a0e04f2aff585f471681dfa0f35c9fd404d97ae6f87f6a4831d6,1292538202,π⁄øπø¯≥Îøπ,ad59c84909664c6955c9b84185f7174c27e56ff25dca75e6c8dc949286ce49bc,7e9abaeae122dfff2d0b29af8b7e5a673003ab480f6d2623b1a1d82ff25e5ef1,,,,,,,,0,99,1,0.0,,03be000d02618412,2022-10-08
1c5787c05fa0a0e04f2aff585f471681dfa0f35c9fd404d97ae6f87f6a4831d6,1812561287,√ ∫∏øÓ¿¸¡§øÏ,29ae3014d4a5babc400f7fcc4a10c856966ae56ca43a75f129e23631f365f3de,644856769b6064129002126db81fa0bc255aa3131c1dd365ea386f312670bac4,,54cbdc4cda359e72a5feb286fc9f2cca6cfac3ba8cc8d97e3a8a1706940fed76,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,3.0,3.0,2.0,3.0,0,1,0,1.0,120394.0,03be000d02618412,2022-10-08
8d50ed8ae32a4ce260dd7d8303552f72f3e80f15d8bf4192aa4ffe784c81ca12,185204583,≥ªªÁ∂˚∞Ìºÿ¥œ,c6788a8da9a7543759773c60a7e006fdec69a5a1fa135811b87a941df61dc0ba,b437a273ea112cbf63e3431f68d4a44a97832877b8403b72007890b21b7ab913,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,0.0,0.0,0.0,0.0,2,99,1,0.0,,03a4000b0263ec67,2022-10-08
8d50ed8ae32a4ce260dd7d8303552f72f3e80f15d8bf4192aa4ffe784c81ca12,2013488103,Scamper¿Âæ÷s,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,16de040d3c1fd661c6dfcc799750b48d848632b9cfc7f3f5b80e913ad0ee35a4,,,134d30c43f10b461d98952da5555520a29bc1084ae41c496840468c3c077a064,,,,,3,1,0,1.0,131928.0,03a4000b0263ec67,2022-10-08
5f81a79868eeaaf98cdd18b73608f133796daa093a4e6b9ffd212e17d571c911,1829533717,º˚πÃ¥Ÿ∂˜¡„,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,52960349bbbaed8cfe9999fc285824180ef1a423ed0c6b481cd1367c913e1ba9,,,,,1,99,1,0.0,,003d0008025fb81c,2022-10-08
5f81a79868eeaaf98cdd18b73608f133796daa093a4e6b9ffd212e17d571c911,17500820,ªÁ∂˜¿Ãø¥±∫ø‰,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,b233c7276f94666d1df93c1564c24032b44789cd89e9060b3cc1e23db08fd43e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,1,0,1.0,117244.0,003d0008025fb81c,2022-10-08
5f81a79868eeaaf98cdd18b73608f133796daa093a4e6b9ffd212e17d571c911,1309533651,ª«æﬂº“Ω√¡ˆ,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,,,,,,,,,0,99,1,0.0,,003d0008025fb81c,2022-10-08
c81f0b80597f0d4681dd925c08f9250512a7dd8dd9257244049bb879f9f767a5,1208465537,easrfjkhgpoe,3bcd5684051f094eefe443207254661620cdf484a69b334808442b47a8df98a5,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,4dede12f9e77ce1e4e3dc1e1ee67596b4fa5c29a994470da6526e7dcd2e313f9,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,0,99,1,0.0,,02fd000b0263959c,2022-10-08
c81f0b80597f0d4681dd925c08f9250512a7dd8dd9257244049bb879f9f767a5,1560944821,«◊±≥π∞ƒ´∆Æ¬Ø,d3aad4bafb446d33576c393da5e73f59aca160be04131391ecc3fe7fdb89ebbf,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,65f03686b547eba05f2c761330f6534c953c57e6a0c57f02c85945ae1664d41d,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,0,1,0,1.0,148158.0,02fd000b0263959c,2022-10-08
c81f0b80597f0d4681dd925c08f9250512a7dd8dd9257244049bb879f9f767a5,167957387,∞À¿∫πŸ∂˜»Ê«≥,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,2,0,0.0,150960.0,02fd000b0263959c,2022-10-08
c81f0b80597f0d4681dd925c08f9250512a7dd8dd9257244049bb879f9f767a5,1728862142,¡¶∆ºø¿πË∞«,2ce4fd9f8a95f35afb484d247a74ff2edd16b1d60875bd86a05a86ae6cd664fd,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,4ee9fe7be3d2bac7c1fe75d0193a635c3e7a0ee3876ea76145f8dada1e3e5b5b,44338a00eafb0d85851fa471384b28c5c6683ec5e61637ebe33eb2949ccb09cd,,,,,0,99,1,0.0,,02fd000b0263959c,2022-10-08
c81f0b80597f0d4681dd925c08f9250512a7dd8dd9257244049bb879f9f767a5,1796022116,ª—≤Ÿ∂—ª—,603525cfc1b16337100a381de6a3ab9814835b6a20fcf9e1499e9374796cea45,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,22641bfd5dfd023697200531370f04c3e65bd9afe2cea252ce262a9e4364a29d,fefd8d691ee41d818f26afadb9759c2308b88b5ab8ae0fb35ec9759fb2546e38,,,,,0,99,1,0.0,,02fd000b0263959c,2022-10-08
35bcf80c3a600ddfb38108b3973a2e1a9da2ecec0b55356b306b0902bda051ce,1778567505,∏∂¿Ã¬…¥Î∑Œ,a6d90f9fc4e59a429af4d128b4ad1715ec6860e25c66e600ce0d910faecec786,121b935d13a4d8145906140ac6a75093c2dd583098e17dddbe664bfb38c6cb09,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,22.0,3.0,23.0,2.0,2,99,1,0.0,,021d00010264cd9f,2022-10-08
35bcf80c3a600ddfb38108b3973a2e1a9da2ecec0b55356b306b0902bda051ce,50971061,ªÕ∆º∆ƒ∑Ú,b0c82d0a30cc9b108976755ffec70e81fbf62c6402ab223db850d1fed074e891,e091361f3b01bac4f0f02076327be683f7d6dd9c3fb03ef095cc940144ce5757,,d5f191c6a691dc5fffa238811595dfbf5760b980112724bc92d159c04c64e26c,d064fb1098287bc1ddf83798b94585ee317dcd90275b10e5411bdc2906e569fd,,,,,2,99,1,0.0,,021d00010264cd9f,2022-10-08
bc4cc07b793a1734626a114d9e9527255d2a0dc56cfe0f00778af6b2481b5214,1292760979,∫˘∫˘∂À∂À,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,63c014e5a3069a30a3cab7ab216807b271b373d015b187faf1617ba43f1ea207,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,7f9ba8cab61b5bfeaeb76e90a6f59b459289143c430cab9c4ddd39613dbc3703,,,,,0,2,0,0.0,122182.0,024900060251d1d2,2022-10-08
bc4cc07b793a1734626a114d9e9527255d2a0dc56cfe0f00778af6b2481b5214,1509963726,890912,852c665ecc5bdd5330beb077621c8f0156e25746548d9705bb4e050f020e869d,817f5273189c9832305ca4fafeaefd0d92588cb999f6ac1747b7c3a76c2f4a47,,960cc2c2e76c37c081bda86bd1f307265268e881a827e2253670b22033dcc970,,,,,,0,1,0,1.0,117963.0,024900060251d1d2,2022-10-08
7a5781f2eea5d8450bd2b8b29b654e1e4c472da7d1cd10e7d5cb83e16b115680,2047386851,∏Æº“S2,6d978dc4959b20c60da1caa33701f628f728a9d8297175c2272a4db91ff7d5ba,7c44359b099b417f44ab84e1614458967001f6056e7d3b80c7cd3407e8fdd0a2,,,c8f4efe77a8d14a5183050926ae0a7aaf6cabe6a1918716cbaf96763095197df,0.0,0.0,0.0,0.0,0,4,0,0.0,156094.0,018b00090264b768,2022-10-08
7a5781f2eea5d8450bd2b8b29b654e1e4c472da7d1cd10e7d5cb83e16b115680,671704536,πÃ¥œ∫∏ø°ø‰,5c32ead5a24f24e76b0237f944c220a4c43333c3e6133ae35c63a3b39e6b7e49,126cc0b37ea3fe9218c0612095c7f7c1824bf9ac8c4b2cb9a86c1ea7a6eb1173,,73da5e8f7b9be8f96000573a6a9506643bdadfdad029fce1e0d030de52abc4ab,f9aa8d1ded02052022ade81dec3cb215ab31388d72b15dcce209f065f6b268e9,,,,,0,1,0,1.0,152541.0,018b00090264b768,2022-10-08
7a5781f2eea5d8450bd2b8b29b654e1e4c472da7d1cd10e7d5cb83e16b115680,1979983208,Ç¶û∫,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,f1a46f412c3340559f02a57bf4cd0483834bcf06eca968782a0d41db823e6467,,e98d90cc5356f37b31faa57471fac57854a950fd8fafa51082d7fb3338f2526e,,,,,,0,8,0,0.0,157618.0,018b00090264b768,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,487201363,Sivad,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,2,0,0.0,70132.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,503769835,woldyfig,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,7a7c82225a7e19701d446f6bd2a3028235c158a8b3c0d9bd0b61b7ec53bb8a1c,,,,,4,3,0,0.0,70358.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,872958652,∆º¿Ã∂Û√÷∞Ìæﬂ,d1f895224f6089b0446b480f0254b6a28df296868cf105b647601913a3241bc3,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,7,0,0.0,76220.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,1443559976,±‚ππ¥®,95de437771bb1e094b4f3ef1c1a81574093a01e8d3be037c5a9fe0834dfbffa0,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,4,0,0.0,72820.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,1661188121,º≠øÔ«—∞≠∞¯ø¯,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,eb333073a3486846660dc9e82e6b0c55c508c31853e4f4151d36f4b7fe17fe33,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,,,,,5,1,0,1.0,67934.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,353108679,AmalfiTomfor,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f55a0aaf315a03115b23206b15256733b4c9f175dc08040c5bcd8b3aaa8058c1,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,4,99,1,0.0,,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,1996697271,8µÓ¥„¥Á¿œ¡¯,ff9500e97de303feb631169db317e67614d528dccad7a2103665a840ad4ea23e,f45265f477666269a0255682bb1435e5a704c25fa96cd60656e030abd394a589,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,5,0,0.0,73421.0,028a0018024ed413,2022-10-08
f305dba02fd8c89ceac74a2cf0e09ad55f49bfba7cd242cd751b791ebdb6a578,688566220,∏µÂ∏Æ√·,6232f89fa5c8bf5c32b0b9db123f0688a29ab4cf0b2d9f7aae7a795f8ab9ab2d,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,c70baab2d17098faa3c9d44388d6e3fb2f5a717631d7da563edfd83c19da0321,e1fb0463c8aea8aa78fe4f3e06f9a68d62bb19aa7c3c64da215ceb33b0dd24fb,,,,,4,6,0,0.0,73765.0,028a0018024ed413,2022-10-08
bfd558c15104ec3ef0f182893a3c9bd77052ce7675028c86dd92a45fa52e8ed5,1577115359,sƒ…¿Õ∞¯¡÷s,6616d4a88781330b13add9cc59b6fd81cb5d362992f67b192490a84daec8822e,19f77c48baccbd83b9cf6f0313a81fcfe04c30b9ff6752828975d6e050229c7d,,416108589b10936137bd5f8d81427c96edcf7aa3996f7c46e26f718ea91d0bfa,,,,,,0,1,0,1.0,81812.0,016e000b02646550,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,67415594,Ω¬¡»æ÷æ÷,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,3,2,0,0.0,105103.0,02d5000d02619f3b,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,1393078423,arstru,491cb06fc87afad97065db3515e85222b603d6aeee155a3ca0c154920ce63659,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,274f9e1262613aec7de45ed9d9acf36dfddd18d3b563f58faa4b0dbdfaa21c37,,,,,2,1,0,1.0,104489.0,02d5000d02619f3b,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,1459970497,»ƒµÂ∆ºt,571e7b57255a01614c748f65608f233c76eed6cd0010c4751f42f5564022c729,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,,274f9e1262613aec7de45ed9d9acf36dfddd18d3b563f58faa4b0dbdfaa21c37,,,,,0,3,0,0.0,105468.0,02d5000d02619f3b,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,1074542459,≈¨∑Øƒ°«¸∏,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,f84b6fdf1a1e377b0be61a809fbdce8f6dac12ba087e78125f72334634b10a7e,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,6,0,0.0,99608.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,67536555,∞•∏≈±‚88,48322ea7be9cb6ff63d2cedcc92a1dfb4e773bbcd2fa388a9d6e4776f05babcf,9c6d8c9d4c25e9a9e96f8c305cde01fb257d4df332b9186c063d12de3e1dd3bb,,7b34fb3da1d2b564672a2ae3938c7ad011f2743e18f0887aa473fa8f9d41c901,db00206a829ee2952d0547c57091627c38727dc96a2bb0bd9782d075624b299d,,,,,0,2,0,0.0,97399.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,1158027456,µµºº∑Œ¿◊,2ecb10f5e23493727a80a91421d6242a18b131f743676e72317bde4bd5d27131,30711352d5c6279e96a5f449e613c5f9f04889f1c3ca6049e600d2b867821af7,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,4,7,0,0.0,100501.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,503553521,«œπŒƒ≥∏Æ,b6eb565e2940edbf43e4fcc42993dcdf12817f35714627ab4790853b6b2eaded,6f20c93dcd8e05b0afa53abd2e273def8aa468c696ddfc32cf5d997c9ca4d7f1,,,a87cb96d91a4e0c357c4eaeb7dbc05ef515d183e79a8aa0e674c36f917400a4b,,,,,5,4,0,0.0,98104.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,67284953,∏∏≥‚L3Ω«∑¬,42c729e64e31aea803e4881432f7b95129ce97535c29e4f9a72919a9f267b418,751a4dd7b0e66ba60c3feb72191980bfed2eac7068930521c59171a514fff837,,f69c4abf9ae9fe3818287b017b06c93a19933cbf0e6e8d657f306bd6eee46c30,8cc64a4759f245b29ecb30043ae6eb9f9cd63ece7fd9f474cbdeecd330618032,,,,,3,8,0,0.0,100875.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,739015817,IVEAfterLike,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,5,1,0,1.0,97246.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,1845853923,ûYûY,b8fb2152e32a3c9c41eb7b8e35bdbe2566a0ffd4b207613b5a33dc7a36a9de91,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,5109c1e43283151c0dadbe0fb74f7046d92996768481dc56ec2334c68caee630,,,,,0,5,0,0.0,98152.0,03790018024e76b1,2022-10-08
7394f4ea05d4115bc1308101998132e50e366c4456c6368a1800a494c6f8c0c1,637674699,æ∆ø¡Ω∫≤…ªÁΩø,a6d90f9fc4e59a429af4d128b4ad1715ec6860e25c66e600ce0d910faecec786,c8d29082c25ca4e06c568d592ec77eb5b4b9403cef96eddf21a7cdb8500ccf84,,,133f42f75b2b64f7d73f4a6a5a92561a5d9a917c964eebd430183b5f7c436dbd,,,,,0,3,0,0.0,97444.0,03790018024e76b1,2022-10-08
1aac63e559f6f5890c9e90e2f8ffb2691e45aafbc5d148523405be3292b9785c,201912869,øπ¬˘∞¯,2ce4fd9f8a95f35afb484d247a74ff2edd16b1d60875bd86a05a86ae6cd664fd,66e6e85ff4ae329f96067f6da4827a4e679ccb0b9a8fafebb9549f08fe182355,,,f9bbfee42eb74c2c2cc04fc544f3154a1def00d007ff68d8fa2295758a0d4dec,2.0,0.0,2.0,2.0,2,1,0,1.0,135302.0,03a4000d0261397c,2022-10-08
1aac63e559f6f5890c9e90e2f8ffb2691e45aafbc5d148523405be3292b9785c,1544045838,ø¿ø¨øÏø¨ø¿,81c9f10de2f39d42f97b206c5804c32495e3f3e751d20529e1ac3c8aeb0a4939,b60655326fe02092eb7fc61e2c37549e97132d7967826542a6d3fd683223cb20,,,13e247466d75204e1b3d587abcc11def087f6ffcdfcf798cb2c4b8edcddd8f5b,0.0,0.0,2.0,2.0,0,2,0,0.0,135410.0,03a4000d0261397c,2022-10-08
